id	source with headwords	gender labels of headwords
9318	[[He]] lived in the Prior's House (now a museum dedicated to his life) and there received visits from [[Catherine de Médicis]] and her son, King [[Charles IX]] of France, as well as the future King [[Henry III]] of France and [[others]].	Male,Female,Male,Male,Amb
9319	Other photos can identified by style, furniture and [[models]].	Amb
9320	[[He]] is the [[founder]] of the software companies Living Videotext, Userland Software and Small Picture Inc., a former contributing editor for the Web magazine HotWired, the author of the Scripting News weblog, a former research fellow at Harvard Law School, and current visiting scholar at New York University's Arthur L. Carter Journalism Institute.	Male,Male
9321	In 2009, the GIST Program transformed into the Gobabeb Training and Research Internship Program (GTRIP), opening the course to all Namibian university [[students]] and recent [[graduates]].	Amb,Amb
9322	A later [[owner]] built a large main wing in the Federal style; the only remnant of the original house is the small kitchen wing.	Amb
9323	His [[journalist]] career began with an internship at the Hamburger Morgenpost.	Male
9324	With the help of Dr. [[Bellows]] (and soon Dr. [[Theodore Stark]] (James Woods), Chief of Surgery), [[Wheeler]] investigates the comas, and before long, strange things begin to happen seemingly to stop her investigation: her [[roommate]], who works at the hospital and who helped her to access confidential files, is suddenly fired; the hospital [[board]] tries to have her expelled from school; and she discovers cameras in her house.	Amb,Amb,Female,Amb,Amb
9325	The ALC held the Primer Congreso Nacional Libertario (First National Libertarian Congress) in 1944, electing a [[Secretary General]], and an [[Organizational Secretary]].	Amb,Amb
9326	[[He]] is the [[head]] of Bellona Foundation’s Saint Petersburg branch, and is engaged in environmental and nuclear safety projects, as well as in human rights cases.	Male,Male
9327	In 1971, [[she]] became the first female physics [[professor]] in the UK.	Female,Female
9328	After graduating from law school, [[Carter]] served as the first general counsel to the Texas House of [[Representatives]]’ Agriculture Committee.	Amb,Amb
9329	The [[student]] criticized the perceivable difference in authority during the analysis and demanded his [[teacher]] be more forthright.	Male,Amb
9330	Another [[person]] injured her ankle while fleeing the building.	Female
9331	As a practicing homeopathic [[doctor]] she was interviewed by journalists [[Christian Weymayr]] and [[Nicole Heißmann]] for their book The Homeopathy Lie (German title: Die Homöopathie-Lüge).	Female,Amb,Amb
9332	[[Elias]] doesn't tell [[anyone]] that [[Peter]] was the perpetrator of the fire, for love of his only [[friend]].	Male,Amb,Amb,Amb
9333	[[He]] is in a dysfunctional relationship with his wife [[Abigail]].	Male,Female
9334	Through af fatwa, the [[sultan]] informed [[them]] that he was about to create a new [[army]], organized and trained in accordance with European standards.	Male,Amb,Amb
9335	The tennis [[player]] was able to engage in this sport as rules on female clothing had by the time been relaxed.	Female
9336	[[Thomas]] Scientific.	Amb
9337	[[He]] also served as [[head]] of the [[company's]] Teradata data-warehousing division for three years.	Male,Male,Amb
9338	[[He]] aspires to become a [[Minister]].	Male,Male
9339	[[Powell]] was reading Ancient Greek by the age of five, which he learned from his [[mother]].	Male,Female
9340	[[He]] is the [[founder]] of L'Arche, an international organization which creates [[communities]] where [[people]] with developmental disabilities and [[those]] who assist them share life together.	Male,Male,Amb,Amb,Amb
9341	The record maximum length for Burmese [[pythons]] is held by a female named “[[Baby]]”, that lived at Serpent Safari, Gurnee, Illinois, for 27 years.	Amb,Female
9342	He has been a [[teacher]] of the Musikakademie Kassel since 2006.	Male
9343	[[He]] was also active in the Presidential campaigns of [[John F. Kennedy]] (1960), [[Lyndon B. Johnson]] (1964), and [[Hubert H. Humphrey]] (1968).	Male,Amb,Amb,Amb
9344	Their only [[child]], a daughter, died in childbirth in the 1940s.	Female
9345	Also, he was a [[minister]] in Romania.	Male
9346	The best-selling [[author]] of the subsequent naturalism movement, wrote two great literary monuments about the Eifel with her novels, Kreuz im Venn and Weiberdorf.	Female
9347	Colonel [[Robert Walpole]] borrowed a book about the [[Archbishop]] of Bremen from the Sidney Sussex College library in 1667 or 1668.	Amb,Male
9348	While a [[student]], he roomed at a boarding house owned by the actor [[Shuji Sano]], and on graduation was offered a position at Shochiku Studios in Kanagawa.	Male,Male
9349	Particular areas of interest were the Roman Empire's Crisis of the Third Century, the history and culture of Eurasian [[herders]] and [[horsemen]] and the imagery and representation of Roman [[emperors]] in late antiquity.	Amb,Male,Male
9350	In 1983 became a [[professor]] of music analysis at the Paris Conservatoire.	Amb
9351	He is current [[editor]] of the Biographical Memoirs of Fellows of the Royal Society.	Male
9352	A Japanese [[fighter]] shot down one of the B-29s and another Superfortress was destroyed on landing after suffering damage from air attack.	Amb
9353	This can work if the [[victim]] is involved in his own rescue.	Male
9354	[[I]] would add that, paradoxically, if this [[teacher]] had had an abortion, [[no-one]] would have realised anything and she would not have lost her job. Instead, having shown respect for the sanctity of life and her right to motherhood, she was dismissed, a victim of discrimination.	Amb,Female,Amb
9355	the oral question (B5-0004/2001) by Mr [[Miranda]], on behalf of the Committee on Development and Cooperation, to the [[Commission]], on Bangladesh.	Male,Amb
9356	It may well be that additional support can be given through the TENs programme and [[I]] look forward to my discussions with the [[Commissioner]] on this extremely serious development.	Amb,Amb
9357	The legal basis for the establishment of OLAF clearly provides that it is the [[Director]] or [[Director-General]] of OLAF who makes decisions about reports and not the [[Commission]].	Amb,Amb,Amb
9358	If any further proof of the need to vote for such a report were required, [[I]] shall give the following reason: the fact of being a [[victim]] of such practices, as well as that of being born a [[woman]] in a place where one runs the risk of undergoing genital mutilation must constitute valid and conclusive grounds for the right of asylum or of humanitarian protection to be granted.	Amb,Female,Female
9359	In this respect, [[I]] would like to reassure Mrs [[Schroedter]] and point out that [[we]] will keep her informed.	Amb,Female,Amb
9360	[[He]] has tried to involve many [[people]], within and outside Parliament, and in research circles, in order to have an intelligent discussion here and prepare a good compromise.	Male,Amb
9361	The [[Mitchell]] principles have clearly laid down the broad parameters for an overall peace agreement.	Amb
9362	As an avid but critical [[supporter]] of the enlargement process, I felt the need to vote against the Brok report on the progress of the applicant countries.	Amb
9363	The current provision and funding systems for care of the [[elderly]] vary greatly throughout Europe, from comprehensive free care with financial risks spread throughout the [[population]] to state funding as a last resort safety net.	Amb,Amb
9364	Thank you, Mrs [[Flemming]], for your question.	Female
9365	However, [[I]] want to see how [[farmers]] are to become businessmen.	Amb,Male
9366	Mr [[President]], [[ladies]] and [[gentlemen]], if the draft Constitution completed by the Convention really was the excellent document whose echoes resound through the speeches of my fellow [[Members]], and if it responded to a need genuinely felt by the [[peoples]] of Europe, the champagne drunk in this room a week ago would have been drunk in our countries too.	Male,Female,Male,Amb,Amb
9367	[[I]] see that our [[rapporteur]] is requesting the floor, so [[we]] shall listen to him.	Amb,Male,Amb
9368	Madam [[President]], Mrs [[Sandbæk]] referred to the unspent EDF money that could be used for this.	Female,Female
9369	On the other hand, if [[one]] defines the [[polluter]]-pays principle, it is important that one does not just cast about to find some wretched [[victim]] who may have had some kind of association with what happened and heap all the liability on to him.	Amb,Amb,Male
