id	source with headwords	gender labels of headwords
7909	In her account, nine years later, of 1895 : "In an instant [[Jesus]], content with my good will, accomplished the work [[I]] had not been able to do in ten years."	Male,Female
7910	In 2012, a record of €5.2 million ($7 million) — then the second-highest price achieved by a female [[artist]] at auction — was set at Christie's Paris for an untitled 1971 painting.	Female
7911	From 1970 to 1986, she was the [[Director]] of Club 70 productions.	Female
7912	The church itself was left with no clear [[successor]] and a succession crisis ensued.	Amb
7913	Fabulous [[artist]] but she never sold many records till that last album of hers.	Female
7914	Their [[parents']] deaths motivate [[Hope]] to be the Red Queen to form the [[Revengers]] while [[Henry Jr.]] turns into the Big Man and joins a government reform [[team]].	Amb,Female,Amb,Male,Amb
7915	It is, though, as a [[writer]] that [[he]] is best known.	Male,Male
7916	On the third day, [[Stacy]] and [[Clinton]] would surprise the [[participant]], comment on whether the previous day's purchases followed the "rules", and help her with the remainder of the shopping.	Amb,Amb,Female
7917	[[Baker]] published her memoir in 2006, entitled Arnold and Me: In the Shadow of the Austrian Oak.	Female
7918	[[Ally]] remembers a discussion she had with [[Wallace]] the day before he left for Canada about how crying separates [[humans]] from [[animals]], because crying shows that [[you]] have a soul.	Female,Male,Amb,Amb,Amb
7919	She is earnest and devoted, but clumsy and still an "in training" [[assistant]].	Female
7920	El Mundo és de los Dos became the last work directed to the Hispanic teenage [[audience]] the [[singer]].	Amb,Amb
7921	Most of the [[Spanish]] had escaped, but a [[lieutenant]] and 17 enlisted [[men]] were captured, and the [[enemy]] suffered casualties of 60 killed and 150 wounded.	Amb,Amb,Male,Amb
7922	[[Goldberg]] worked closely with [[Cook]], sharing all the draft copies with her and asking for input.	Amb,Female
7923	At that time, at least several dozen [[residents]] of houses no. 18, 20, 19/21, 22, 23 and 25 (mostly [[men]]) were shot dead.	Male,Male
7924	Her travels as a [[singer]] took her to South America, where she performed in casinos and dance halls.	Female
7925	In [[Pellington's]] video, [[Jeremy]] is shown being alienated and taunted by [[classmates]] at school, running through a forest, and screaming at his [[parents]] at a dinner table.	Amb,Male,Amb,Amb
7926	In his professional career, [[Brown]] carried the ball 2,359 times for 12,312 rushing yards and 106 touchdowns, which were all records when he retired.	Male
7927	Work continued until 2013 while the [[singer]] was traveling for her Born This Way Ball concert tour and recovering from surgery for an injury she had sustained while touring.	Female
7928	[[He]] writes, "In my opinion, the only obvious advantage for [[White]] is that if he or she plays for a draw, and does so well, then [[Black]] can hardly avoid this without taking obvious risks."	Male,Amb,Amb
7929	A fantasy, it tells the story of seven-year-old [[Albert Franklin]] (Haley [[Joel]] Osment), the son of a Las Vegas [[magician's]] widowed [[assistant]] ([[Nancy Travis]]).	Male,Male,Amb,Female,Amb
7930	After examining the slime, the [[Doctor]] discovers that she is following a scout [[Dalek]].	Female,Amb
7931	The e-mails, written by a [[writer]] attached to the film and approved by the book's author [[Bret Easton Ellis]], follow [[Bateman's]] life since the events of the film.	Amb,Amb,Amb
7932	Following his marriage the future Tsar [[Alexander III]] and his wife, [[Maria Feodorovna]], made it their St. Petersburg residence, ensuring its refacing in a variety of historic styles.	Male,Female
7933	[[Smith]] began her career as a teenage model.	Female
7934	The beginning part of his address called "Space and Time" delivered at the 80th Assembly of German Natural [[Scientists]] and [[Physicians]] (21 September 1908) is now famous: The views of space and time which [[I]] wish to lay before [[you]] have sprung from the soil of experimental physics, and therein lies their strength.	Amb,Amb,Male,Amb
7935	After her release from prison, [[Fisher]] became a columnist for the Long Island Press.	Female
7936	The side-effects of the revival gives [[Fish]] the ability to take control of [[anyone]] who comes in contact with her.	Female,Amb
7937	Being for the [[widow]] and being accorded by law, dower differs essentially from a conventional marriage portion such as the English dowry (cf. Roman dos, Byzantine proíx, French dot, Dutch bruidsschat, German Mitgift).	Female
7938	UNIT seeks the [[Doctor]] using a computer algorithm, plotting on a map the locations of various crises at which he has been rumoured to have appeared.	Male
7939	After the success of The Naked Brothers Band special in which [[Justice]] guest starred, she appeared in another episode, "The Premiere," on April 11, 2009.	Female
7940	As a [[model]], he received several awards such as Star of the Year, Best Runway Walk, Best Fashion Print Photos, Best Scene Performance, Best TV Commercial Read Beauty and Best Smile.	Male
7941	The [[singer]] debuted the full song on her official SoundCloud account on May 29.	Female
7942	The [[producer]] noted the intensity of the [[singer's]] vocals on some tracks; he said, "There's a really dry, really loud voice at the end of 'Milk It' ... that was also done at the end of 'Rape Me', where wanted the sound of him screaming to just overtake the whole [[band]]."	Male,Male,Amb
7943	[[Sherlock]] tracks [[him]] down, but is too late to stop another murder, an astronomy [[professor]] whom the [[guard]] talked to after he realised a recently discovered painting by [[Vermeer]] was a fake.	Male,Male,Male,Male,Amb
7944	Billboard called her a "magnetic [[writer]] with songs to obsess over."	Female
7945	The infection resolves spontaneously in 10–50% of cases, which occurs more frequently in [[individuals]] who are young and female.	Female
7946	[[Wiedemann]] 26 gives an alternate translation for the latter graffito: "the netter of [[girls]] in the night".	Amb,Female
7947	The name New Providence Island is derived from a 16th‐century [[governor]] who gave thanks to Divine Providence for his survival after a shipwreck.	Male
7948	When the chorus plays for the second time, [[Gaga]] sings in a room of mirrors, with her head displayed in a glass box among oddly distorted mannequin heads.	Female
7949	Although, according to [[Bede]], [[Penda]] tolerated some Christian preaching in Mercia, it has been suggested that he perceived Bernician sponsorship of Christianity in Mercia and Middle Anglia as a form of "religious colonialism" that undermined his power, and that this may have provoked the war.	Amb,Male
7950	The film draws heavily from its source material, as an unseen [[protagonist]] explores a two-story hallway loop in the first person camera perspective.	Amb
7951	Being an [[infant]], she has not learned how to talk.	Female
7952	It was so heavily loaded that the gunwales were reported to be far down in the water; one female [[passenger]] later said that when she leaned against the gunwale her hair trailed in the water.	Female
7953	Previously, [[he]] was the senior [[director]] for the Middle East and North Africa on the United States National Security Council.	Male,Male
7954	Amongst these [[mothers]] and [[grandmothers]] was [[Alicia Zubasnabar de De la Cuadra]], "Licha", who had started to participate in the marches in September 1977 along with her [[husband]] and [[Hebe de Bonafini]].	Female,Female,Female,Male,Amb
7955	A [[graduate]] of Reed College (B.A., 1964) and the University of California, Los Angeles (M.A., 1970; Ph.D., 1979), she spent four years as a telephone installation technician worker in the 1970s.	Female
7956	[[Judge]] was adopted the day after he was born by [[Patty]] and [[Wayne Judge]], who both worked as teachers in Linden, California.	Male,Amb,Amb
7957	[[Emma Koonse]] of Christian Post opined that together the sisters were Disney's "most lovable and charismatic characters yet", and [[Debbie Lynn Elias]] of Culver City Observer commented, "[[Elsa]] and [[Anna]] are like two sides of a coin, both strong, albeit one through power and confidence and the other through clumsy sticktuitiveness and love."	Amb,Amb,Female,Female
7958	[[He]] presented his desire to make the show "essentially British" as another justification: he considered [[Rose]] to be "the most British name in the world" and feminine enough to subvert the then-current trend of female companions and their "boyish" names, such as [[Benny]], [[Charley]], and [[Ace]].	Male,Female,Female,Female,Female
7959	Those figures marked the [[band's]] biggest sales week to that date, beating a previous record held by A Fever You Can't Sweat Out (which sold 45,000 during the winter of 2006).	Amb
7960	In 1986, [[Fela]] performed in Giants Stadium in New Jersey as part of the Amnesty International A Conspiracy of Hope concert, sharing the bill with [[Bono]], [[Carlos Santana]], and [[The Neville Brothers]].	Amb,Amb,Amb,Male
7961	"LXDE - PCManFM file [[manager]] is ported to Qt?".	Amb
7962	He is also a senior [[advisor]] at Global Zero.	Male
7963	It is the first Broadway musical with a lesbian [[protagonist]].	Female
7964	The 1890s saw [[Carpenter]] in a concerted effort to campaign against discrimination on the grounds of sexual orientation.	Amb
7965	1115 – 1195/6) was a Byzantine Greek [[scholar]] and Archbishop of Thessalonica.	Male
7966	As a [[teenager]], she allegedly had an affair with a Viennese [[physician]], though no records have been found of a Viennese doctor by the name she gave.	Female,Amb
7967	His first four solo albums have been certified multi-platinum, and [[he]] was charted in 2007 as the number-one best selling [[artist]] in the United States, with over 22.3 million records.	Male,Male
