id	source with headwords	gender labels of headwords
11590	In the winter of 1890, together [[they]] traversed the Belledonne range in the Dauphiné Alps, and in 1891 they made the first female ascent of the Méridionale d'Arves.	Female
11591	[[Marshall]] cited a recent study that suggests at least 35% of male prison [[inmates]] nationally, and 25% of female [[inmates]], have been diagnosed with BPD.	Amb,Male,Female
11592	In both India and China, male [[offspring]] are privileged and favored over female [[children]].	Male,Female
11593	Immature eggs are passed in feces of the mammal [[host]] (the definitive host, where the [[worms]] reproduce).	Female,Amb
11594	Beginning in 1963 with the black-and-white Hana no Shōgai, starring kabuki actor [[Onoe Shoroku]] [[II]] and Takarazuka star [[Awashima Chikage]], the network has hired a [[producer]], [[director]], [[writer]], [[music director]], and [[actors]] for the series.	Amb,Male,Amb,Amb,Amb,Amb,Amb,Amb
11595	[[He]] claimed [[Wilbur]] had manipulated [[Mason]] in order to secure a book deal.	Male,Amb,Amb
11596	[[Marshall]] first entered medicine when he joined the medical college, St. Bartholomew's, becoming a House Surgeon and the Clinical Assistant in the Throat Department.	Male
11597	[[Mohun]] claimed [[them]] as the named heir of [[Charles Gerard]], 2nd Earl of Macclesfield, to whom he had been a companion-in-arms.	Male,Male,Male
11598	In particular, the [[protagonist]] of Falling Down (a divorced, laid-off defense worker who descends via chance and choice into a spiral of increasing rage and violence) was widely reported upon as a representative of the stereotype.	Amb
11599	The city [[council]] decided in favor of [[Zwingli]] and [[infant]] baptism, ordered the [[Grebel group]] to cease their activities, and ordered that any unbaptized [[infants]] must be submitted for baptism within 8 days.	Amb,Amb,Amb,Amb,Amb
11600	While initially these baths were only used by [[priests]], sick [[people]] gradually also gained access, until in the Kamakura period (1185–1333) sick people were routinely allowed access to the bath house.	Male,Amb
11601	[[Lee]] started to gain recognition following his supporting role in the hit drama Secret Garden where he played a talented young composer with a surly attitude and a forbidden crush on the second male [[lead]].	Male,Male
11602	[[Ruka Aida]] was one of the most popular 1995 AV debuts, and became known for refusing to allow her male [[partners]] to wear condoms in spite of industry concerns over AIDS.	Female,Male
11603	His [[grandfather]], [[aunts]] and [[uncles]] were teachers, too.	Male,Female,Male
11604	Originally due to open for the [[Dead Kennedys]] and the [[Circle Jerks]], [[they]] settled for playing the next night, opening for the [[Mentors]] and a band called [[Puke]], [[Spit and Guts]] in exchange for just $15.	Amb,Amb,Amb,Amb,Amb,Amb
11605	[[He]] gets help from Mr. [[Mason]].	Male,Male
11606	In 1950, a delegation of 76, including [[members]] of Parliament from all the main parties, seven [[Governors]] of Prefectures, the [[Mayors]] of Hiroshima and Nagasaki and [[leaders]] of industry, finance and labor travelled to the MRA center in Caux, and from there to America, where their senior representative, [[Chorijuo Kurijama]], spoke in the Senate apologizing "for Japan's big mistake."	Amb,Amb,Amb,Amb,Amb
11607	Juvenile gulf sun [[stars]] that have recently undergone metamorphosis have five arms, but more arms grow as the [[animals]] get bigger and [[adults]] have nineteen to twenty five arms.	Amb,Amb,Amb
11608	[[Cooper]] defended her thesis "The Attitude of France on the Question of Slavery Between 1789 and 1848" in 1925.	Female
11609	After the Pause, about one hundred [[people]], including [[Johannison]], will have the task of re-educating [[humanity]] in the peaceful use of nuclear power.	Amb,Amb,Amb
11610	[[She]] briefly sailed with Saga Cruises as the Saga Pearl, and was then chartered to Abercrombie & Kent as the Explorer II, making voyages to Antarctica and South America from December to April with up to 198 [[passengers]].	Female,Amb
11611	"Irreplaceable" installed [[Beyoncé]] at third place for most number one singles by a female [[songwriter]], overtaking [[Janet Jackson]] and [[Carole King]] and tying [[Diane Warren]] for nine number-one singles.	Female,Female,Amb,Amb,Amb
11612	[[Caroline Matilda]] became close to her Overhofmesterinde, [[Louise von Plessen]], who regarded the [[King's]] [[friends]], such as [[Conrad Holck]] and [[Enevold Brandt]], as immoral and acted to isolate Caroline Matilda from her [[spouse]].	Female,Female,Male,Amb,Amb,Amb,Male
11613	Along with its equivalent Académie Julian, and unlike the official École, the Colarossi school accepted female [[students]] and allowed them to draw from the nude male [[model]].	Female,Male
11614	His first fight as a professional [[boxer]] was in July 1998, in Outrup, Denmark, when he beat Czech fighter [[Jan Drobena]] with a first round knockout.	Male,Amb
11615	The same [[neighbour]] stated that she then saw [[Ludovic]] arrive at the property at 9.30 a.m.	Female,Amb
11616	[[Carpenter]] is uncannily skilled, for example, at the use of foregrounds in his compositions, and [[everyone]] who likes thrillers knows that foregrounds are crucial . ... "	Male,Amb
11617	As a [[lawyer]], he was noted for his involvement in the defense of the [[accused]] in the High Treason Incident.	Male,Amb
11618	In 2011 [[she]] became an [[editor]] for the literature paper Vi läser.	Female,Female
11619	After winning the championship the second consecutive time, [[Turner]] Motorsport left World Challenge to race in the 2005 Grand-Am Cup series.	Amb
11620	Why is a German [[pensioner]], who is undergoing dialysis, only permitted to have access to this for a limited period of time when holidaying in France?	Amb
11621	The [[unit]] must only concern itself with crimes committed by EU [[employees]].	Amb,Amb
11622	The best means of doing that is to make sure that the new fisheries policy includes significant and adequate involvement of [[stakeholders]] - of [[fishermen]], [[processors]], [[scientists]] and [[conservationists]] from particular areas such as the North Sea, so that [[we]] can work together to recommend proposals for management which are tailored to and targeted towards the needs of these particular areas.	Amb,Amb,Amb,Amb,Amb,Amb
11623	[[She]] is a [[lawyer]] or barrister by profession and perhaps she should have declared an interest.	Female,Female
11624	Mr [[President]], [[Commissioner]], [[ladies]] and [[gentlemen]], [[I]] would like to thank all the [[speakers]] who have taken part in this debate, as I believe that, despite our political differences, we know that we must pull together in the face of tragedy.	Male,Amb,Female,Male,Amb,Amb
11625	Mr [[President]], as the shadow [[rapporteur]] on the Legal Affairs Committee working with my colleague Mrs [[Berger]], I would like to thank our [[colleagues]] on the Economic and Monetary Affairs Committee for accepting so many amendments from our committee.	Male,Amb,Female,Amb
11626	Other elements [[we]] have introduced are the strengthening of equal conditions amongst [[workers]], with a view to preventing all types of discrimination and the creation of a second-class labour market to which both [[immigrants]] and native [[workers]] would fall victim.	Amb,Amb,Amb,Amb
11627	[[I]] hope Mr [[Bushill-Matthews]] will tell [[us]] tonight with his customary subtlety that he understands the position we are in.	Amb,Male,Amb
11628	By separating [[women’s]] rights from the overall human rights agenda, [[Parliament]] would not necessarily, whatever its admirable intentions, be serving the cause of human rights.	Female,Amb
11629	There are [[those]] who put forward arguments designed to alarm our female [[citizens]].	Amb,Female
11630	The existing mechanism has not been invoked since it was set up in 2001 and Mr [[Frattini]] has rightly acknowledged that it suffers from being too rigid and unworkable.	Male
11631	In concluding my speech, may [[I]] once again thank the [[rapporteur]], as well as the [[chairman]] and [[members]] of the Committee on Fisheries, for their excellent cooperation on this matter.	Amb,Amb,Amb,Amb
11632	[[Women]] face multiple discrimination – elder women, women belonging to ethnic [[minorities]], disabled women, lone [[parents]] – and are potential victims of social exclusion and extreme poverty.	Female,Amb,Female
11633	– Mr [[President]], [[ladies]] and [[gentlemen]], [[I]] would like to start by seizing this opportunity to thank my co-rapporteur Mr [[Goebbels]] most warmly for the good cooperation in the steering [[group]], in which we succeeded in producing, for the plenary and for the Conference of [[Presidents]], a draft that is the logical continuation of what we came out with last year when the mid-term review was under consideration.	Male,Female,Male,Amb,Male,Amb,Amb
11634	Furthermore, speaking with one voice within international bodies – as the [[Commissioner]] and the [[representative]] of the Council have said – defending human rights with the voices of twenty-five countries behind [[us]], with the energy that the Union must apply at this time, will strengthen all of us and will at last make it possible for us not to have to go back to thinking, as we are at the moment, about what we call torture, what we call murder, what we call security and what we call the crucial defence of human rights.	Amb,Amb,Amb
11635	In addition, exchanges of [[students]] and [[scientists]], which could reduce the deficit in the European Union, where [[we]] are short of seven hundred thousand scientists.	Amb,Amb,Amb
11636	For this reason, [[I]] attach great importance to the provision made in the report for a mechanism allowing judicial review during the enforcement of sanctions, and also the [[rapporteur's]] idea of creating a network of [[experts]] who will make proposals to the [[Council]] regarding the most appropriate restrictive measures.	Amb,Amb,Amb,Amb
